id,job_type,label,unit,metier_propose,nature_prix_proposee,multiplicateur_couches_applicable,gamme_proposee,niveau_doute,notes_auto,price_min_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_max_ht,variability_ratio,confidence,sample_size,notes,commentaire_julien
510,baie_vitree_alu_fourniture_pose,Baie vitrée aluminium fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),2000,4500,0,0,,null,0,"Châssis composé, largeur > 2m, rénovation",
509,baie_vitree_pvc_fourniture_pose,Baie vitrée PVC fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1500,3500,0,0,,null,0,"Châssis composé, largeur > 2m, rénovation",
882,bloc_porte_pose,Bloc-porte bâti+paumelles+serrure (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,500,1700,0,0,,null,0,Base,
18,changement_cylindre,Changement cylindre,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,220,0,0,,null,0,Hors cylindre haut sécu,
511,chassis_compose_pvc_fourniture_pose,Châssis composé PVC fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1600,3200,0,0,,null,0,"Multi-éléments (fixe+ouvrant), grande dimension, rénovation",
693,escalier_droit_bois_creation,Création escalier droit bois,forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,2500,8500,,null,0,Base,
694,escalier_quart_tournant,Création escalier quart tournant,forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,3500,12500,,null,0,Base,
400,pose_puits_de_lumiere,Création puits de lumière,forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,780,1620,,null,0,Estimation,
888,escalier_bois_quart_tournant,Escalier bois quart tournant (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,4000,14000,0,0,,null,0,Hors pose garde-corps,
695,escalier_helicoidal_metal,Escalier hélicoïdal métal (fourni+posé),forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,,0,0,3000,11000,,null,0,Base,
889,escalier_metal_design,Escalier métal design (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,5000,20000,0,0,,null,0,Base,
277,pose_fenetre_aluminium_fourniture_pose,Fenêtre alu fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),805,1495,0,0,,null,0,Standard,
657,fenetre_alu_fourniture_pose,Fenêtre aluminium double vitrage (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,500,1400,0,0,,null,0,Base,
656,fenetre_pvc_fourniture_pose,Fenêtre PVC double vitrage (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,400,1050,0,0,,null,0,Base,
276,pose_fenetre_pvc_fourniture_pose,Fenêtre PVC fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),595,1105,0,0,,null,0,Standard,
495,pose_garde_corps_global,Garde-corps (fourni+posé),ml,menuiserie_vitrages,fourniture_pose,false,—,auto,,224,416,0,0,,null,0,null,
690,garde_corps_inox,Garde-corps inox (fourni+posé),ml,menuiserie_vitrages,fourniture_pose,false,—,auto,,250,700,0,0,,null,0,Base,
402,pose_garde_corps_inox,Garde-corps inox (MO),ml,menuiserie_vitrages,pose_seule,false,—,auto,,117,243,0,0,,null,0,Estimation,
401,pose_garde_corps_verre,Garde-corps verre (MO),ml,menuiserie_vitrages,pose_seule,false,—,auto,,143,297,0,0,,null,0,Estimation,
691,garde_corps_verre,Garde-corps verre feuilleté (fourni+posé),ml,menuiserie_vitrages,fourniture_pose,false,—,auto,,350,980,0,0,,null,0,Base,
885,habillage_escalier_bois,Habillage escalier bois (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,2000,7500,0,0,,null,0,Marches seules,
692,habillage_marche_escalier,Habillage marche escalier bois (hors fourniture),marche,menuiserie_vitrages,pose_seule,false,—,auto,,80,295,0,0,,null,0,Base,
269,pose_portail_motorisation,Motorisation portail (pose),forfait,menuiserie_vitrages,pose_seule,false,—,auto,,0,0,358,942,,null,0,Hors kit,
270,porte_garage_motorisation,Motorisation porte de garage (pose),forfait,menuiserie_vitrages,pose_seule,false,—,auto,,0,0,302,798,,null,0,Hors moteur,
485,pose_portail_aluminium_global,Portail aluminium (fourni+posé),forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,,0,0,1960,3640,,null,0,null,
847,portail_aluminium_motorise,Portail aluminium motorisé (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,2000,7000,0,0,,null,0,Coulissant 4 m,
662,portail_battant_motorise,Portail battant motorisé (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,1000,3400,0,0,,null,0,Base,
661,portail_coulissant_motorise,Portail coulissant motorisé aluminium (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,1500,4800,0,0,,null,0,Base,
425,pose_portail_motorise_global,Portail motorisé (fourni+posé),forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,,0,0,2080,4320,,null,0,Estimation,
486,pose_portail_pvc_global,Portail PVC (fourni+posé),forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,,0,0,1330,2470,,null,0,null,
853,porte_blindee,Porte blindée (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,2000,7500,0,0,,null,0,Classe 3,
878,porte_coulissante_galandage,Porte coulissante galandage (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,700,2200,0,0,,null,0,H≤2.5m,
658,porte_entree_fourniture_pose,Porte d'entrée (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,800,2600,0,0,,null,0,Base,
844,porte_entree_alu_isolation,Porte d'entrée aluminium isolante (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,1800,5500,0,0,,null,0,Hors serrurerie 3 points,
846,porte_entree_bois_massif,Porte d'entrée bois massif (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,2000,7000,0,0,,null,0,Avec serrure 3 points,
845,porte_entree_pvc,Porte d'entrée PVC (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,1200,3800,0,0,,null,0,Base,
849,porte_de_garage_basculante,Porte de garage basculante (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,1000,3200,0,0,,null,0,Sans motorisation,
324,porte_entree_blin,Porte Entree Blin,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),488,1013,0,0,,null,0,Hors fourniture,
322,porte_interieure_bloc,Porte Interieure Bloc,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),143,297,0,0,,null,0,Hors fourniture,
323,porte_interieure_galande,Porte Interieure Galande,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),247,513,0,0,,null,0,Hors fourniture,
881,porte_interieure_neuve,Porte intérieure neuve (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,350,1200,0,0,,null,0,Hors bloc-porte,
508,porte_fenetre_alu_fourniture_pose,Porte-fenêtre aluminium fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1200,2500,0,0,,null,0,"1 ou 2 vantaux, dimensions standard",
507,porte_fenetre_pvc_fourniture_pose,Porte-fenêtre PVC fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),900,2200,0,0,,null,0,"1 ou 2 vantaux, dimensions standard",
668,portillon_alu_fourniture_pose,Portillon aluminium (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,400,1250,0,0,,null,0,Base,
275,pose_baie_vitree_mo,Pose baie vitrée (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,488,1013,0,0,,null,0,Hors fourniture,
306,pose_escalier_bois,Pose escalier bois (MO),forfait,menuiserie_vitrages,pose_seule,false,—,auto,,0,0,780,1620,,null,0,Hors fourniture,
83,fenetre,Pose fenêtre,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),180,650,0,0,,null,0,null,
84,fenetre_pose,Pose fenêtre (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,180,420,0,0,,null,0,Base,
85,fenetre_velux_pose,Pose fenêtre de toit (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,700,1800,0,0,,null,0,Hors fourniture/étanchéité complexe,
87,garde_corps_pose,Pose garde-corps,ml,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,240,0,0,,null,0,Hors fourniture,
689,marquise_verre_pose,Pose marquise verre auvent (hors fourniture),ml,menuiserie_vitrages,pose_seule,false,—,auto,,300,950,0,0,,null,0,Base,
175,pose_moustiquaire,Pose moustiquaire,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,260,0,0,,null,0,Sur mesure en sus,
421,pose_moustiquaire_enroulable_mo,Pose moustiquaire enroulable (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,91,189,0,0,,null,0,Estimation,
154,poignee_porte,Pose poignée / garniture,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),20,100,0,0,,null,0,null,
156,portail,Pose portail,forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,350,1600,,null,0,null,
385,pose_portail_mo,Pose portail (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,488,1013,0,0,,null,0,Estimation,
390,pose_portail_coulissant,Pose portail coulissant (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,618,1282,0,0,,null,0,Estimation,
685,porte_coulissante_verre_pose,Pose porte coulissante verre (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,300,980,0,0,,null,0,Base,
158,porte_entree_pose,Pose porte d'entrée (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,250,650,0,0,,null,0,Base,
683,porte_galandage_pose,Pose porte de galandage (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,250,780,0,0,,null,0,Base,
160,porte_garage_pose,Pose porte de garage (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,350,1100,0,0,,null,0,Hors fourniture,
157,porte_entree,Pose porte entrée,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),300,1200,0,0,,null,0,null,
305,pose_porte_garage_sectionnelle,Pose porte garage sectionnelle (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,422,878,0,0,,null,0,Hors fourniture,
161,porte_int,Pose porte intérieure,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,450,0,0,,null,0,null,
162,porte_interieure_pose,Pose porte intérieure (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,120,280,0,0,,null,0,Base,
418,pose_porte_fenetre_mo,Pose porte-fenêtre (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,273,567,0,0,,null,0,Estimation,
164,portillon_pose,Pose portillon,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),180,700,0,0,,null,0,Hors fourniture,
384,pose_portillon_mo,Pose portillon (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,208,432,0,0,,null,0,Estimation,
670,serrure_connectee_pose,Pose serrure connectée (hors fourniture),unité,menuiserie_vitrages,pose_seule,false,—,auto,,120,420,0,0,,null,0,Base,
684,verriere_interieure_pose,Pose vérière intérieure acier / verre,m2,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),400,1150,0,0,,null,0,Base,
187,pose_verrou,Pose verrou / targette,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,140,0,0,,null,0,null,
278,volet_battant_pose,Pose volet battant (MO),unité,menuiserie_vitrages,pose_seule,false,—,auto,,104,216,0,0,,null,0,Hors fourniture,
296,portail_motorisation_raccord,Raccordement motorisation portail,forfait,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,125,375,,null,0,Selon distance,
892,rampe_bois_metal,Rampe bois + métal (fourni+posé),ml,menuiserie_vitrages,fourniture_pose,false,—,auto,,120,400,0,0,,null,0,Base,
159,porte_galet,Remplacement galets porte coulissante,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,180,0,0,,null,0,null,
205,serrure_remplacement,Remplacement serrure (standard),unité,menuiserie_vitrages,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,320,0,0,,null,0,Base,
213,tablier_volet,Remplacement tablier,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),250,450,0,0,,null,0,null,
198,remplacement_vitrage,Remplacement vitrage,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,480,0,0,,null,0,Dimensions/épaisseur,
226,vitrage_remplacement,Remplacement vitrage (simple intervention),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,350,0,0,,null,0,Base,
698,balustrade_renovation,Rénovation balustrade / rampe d'escalier,ml,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),80,320,0,0,,null,0,Base,
738,velux_pose,Velux / fenêtre de toit (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,350,850,0,0,,null,0,Standard GGL/GGU,
539,velux_fourniture_pose,Velux fourni + posé (GGL/GGU standard),unité,menuiserie_vitrages,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),900,2200,0,0,,null,0,Fourniture incluse,
422,pose_velux_fourniture_pose,Velux fourni+posé,unité,menuiserie_vitrages,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),910,1890,0,0,,null,0,Estimation,
883,verriere_interieure,Verrière intérieure (fourni+posé),m2,menuiserie_vitrages,fourniture_pose,false,—,auto,,250,750,0,0,,null,0,Acier + verre,
660,volet_alu_battant_fourniture,Volet aluminium battant (fourni+posé),unité,menuiserie_vitrages,fourniture_pose,false,—,auto,,350,980,0,0,,null,0,Base,
852,volet_battant_bois,Volet battant bois (fourni+posé),unite,menuiserie_vitrages,fourniture_pose,false,—,auto,,300,950,0,0,,null,0,Base,
