id,job_type,label,unit,price_min_unit_ht,price_avg_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_avg_ht,fixed_max_ht,variability_ratio,confidence,sample_size,source,notes,room_specific,required_room,generic_family
326,renovation_salle_de_bain_complexe,Rénovation salle de bain (complexe),forfait,0.00,0.00,0.00,4875.00,8125.00,11375.00,null,null,0,seed_manual,Estimation,true,"[""sdb""]",renovation
325,renovation_salle_de_bain_standard,Rénovation salle de bain (standard),forfait,0.00,0.00,0.00,3900.00,6500.00,9100.00,null,null,0,seed_manual,Estimation,true,"[""sdb""]",renovation
327,renovation_salle_de_bain_urgence,Rénovation salle de bain (urgence),forfait,0.00,0.00,0.00,5265.00,8775.00,12285.00,null,null,0,seed_manual,Estimation,true,"[""sdb""]",renovation
563,sdb_renovation_petite,Rénovation SDB complète < 5 m²,forfait,0.00,0.00,0.00,6000.00,10000.00,17000.00,null,null,0,seed_manual,Hors fourniture,false,null,sdb_renovation_petite
564,sdb_renovation_grande,Rénovation SDB complète > 8 m²,forfait,0.00,0.00,0.00,10000.00,17500.00,30000.00,null,null,0,seed_manual,Hors fourniture,false,null,sdb_renovation_grande
416,reparation_fissure_facade,Réparation fissure façade,ml,26.00,40.00,54.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,reparation_fissure_facade
267,gouttiere_reparation,Réparation gouttière,forfait,0.00,0.00,0.00,72.00,180.00,288.00,null,null,0,seed_manual,Selon accès,false,null,gouttiere_reparation
232,volet_roulant_reparation,Réparation volet roulant (petite panne),unité,80.00,140.00,220.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_roulant_reparation
236,zinguerie_reparation,Réparation zinguerie,forfait,0.00,0.00,0.00,150.00,350.00,900.00,null,null,0,seed_manual,Selon accès,false,null,zinguerie_reparation
556,micropieux_reprise_oeuvre,Reprise en sous-œuvre micropieux,unité,600.00,1100.00,2000.00,0.00,0.00,0.00,null,null,0,seed_manual,Par micropieu,false,null,micropieux_reprise_oeuvre
497,reprise_enduit_interieur,Reprise enduit intérieur,m2,21.00,35.00,49.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,reprise_enduit_interieur
945,enrobe_avec_fraisage,Reprise enrobé avec fraisage,m2,45.00,75.00,120.00,300.00,600.00,1200.00,null,null,0,seed_manual,Dépose ancien enrobé + repose,false,null,enrobe_avec_fraisage
701,reprise_evacuation_pvc,Reprise évacuation PVC (rénovation),ml,25.00,52.00,92.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,reprise_evacuation_pvc
199,reprise_fissures,Reprise fissures / microfissures,m2,4.00,10.00,22.00,0.00,0.00,0.00,null,null,0,seed_manual,Avant finition,false,null,reprise_fissures
761,reprise_fissures_facade,Reprise fissures façade injection,ml,20.00,40.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,reprise_fissures_facade
498,reprise_platre,Reprise plâtre,m2,24.00,40.00,56.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,reprise_platre
152,plomberie_soudure,Reprise tuyauterie / soudure,point,25.00,55.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,Par point,false,null,plomberie_soudure
896,alimentation_eau_froide_chaude,Réseau alimentation EF/EC (fourni+posé),ml,40.00,70.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,Multicouche,false,null,alimentation_eau_froide_chaude
818,reseau_gaines_vmc,Réseau de gaines VMC (fourni+posé),ml,20.00,35.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,Gaine Ø125,false,null,reseau_gaines_vmc
637,resine_epoxy_sol,Résine époxy sol lissé,m2,30.00,58.00,95.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,resine_epoxy_sol
789,revetement_sol_vinyle_haut,Revêtement sol vinyle haut de gamme LVT,m2,30.00,55.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,Cliclé 5mm,false,null,revetement_sol_vinyle_haut
252,rideau_piscine,Rideau piscine (motorisé) fourni+posé,forfait,0.00,0.00,0.00,4550.00,6500.00,8450.00,null,null,0,seed_manual,Alternative volet,false,null,rideau_piscine
439,robinet_exterieur_fourniture_pose,Robinet extérieur (fourni+posé),forfait,0.00,0.00,0.00,292.00,450.00,608.00,null,null,0,seed_manual,Selon gamme,true,"[""exterieur""]",robinet
786,robinetterie_cuisine_haut_de_gamme,Robinetterie cuisine haut de gamme (fourni+posé),unite,250.00,450.00,900.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""cuisine""]",robinetterie
894,robinetterie_sanitaire_pose,Robinetterie sanitaire (fourni+posé),unite,150.00,280.00,550.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,robinetterie_sanitaire_pose
774,robinetterie_thermostatique,Robinetterie thermostatique (fourni+posé),unite,200.00,380.00,750.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,robinetterie_thermostatique
256,robot_piscine,Robot piscine (mise en service),forfait,0.00,0.00,0.00,60.00,120.00,180.00,null,null,0,seed_manual,Hors achat robot,false,null,robot_piscine
72,electricite_saignes,Saignées / rebouchage (élec),ml,6.00,14.00,28.00,0.00,0.00,0.00,null,null,0,seed_manual,Murs durs = plus cher,false,null,electricite_saignes
237,sav_pompe,SAV / remplacement pompe piscine,forfait,0.00,0.00,0.00,250.00,700.00,1600.00,null,null,0,seed_manual,Pompe piscine (SAV) : déplacement + MO + petites fournitures,false,null,sav_pompe
770,sèche_serviette_electrique,Sèche-serviette électrique (fourni+posé),unite,250.00,420.00,750.00,0.00,0.00,0.00,null,null,0,seed_manual,Avec radiateur d'appoint,false,null,sèche_serviette_electrique
440,seche_serviettes_fourniture_pose,Sèche-serviettes (fourni+posé),forfait,0.00,0.00,0.00,292.00,450.00,608.00,null,null,0,seed_manual,Selon gamme,false,null,seche_serviettes_fourniture_pose
206,serrurerie_taux_horaire,Serrurier (taux horaire),heure,45.00,80.00,130.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors pièces,false,null,serrurerie_taux_horaire
207,seuils_barres,Seuils / barres de jonction,unité,8.00,18.00,35.00,0.00,0.00,0.00,null,null,0,seed_manual,Par seuil,false,null,seuils_barres
462,piscine_skimmer,Skimmer piscine (pose),unité,168.00,280.00,392.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,piscine_skimmer
423,pose_skylight,Skylight/lanterneau (pose),unité,585.00,900.00,1215.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_skylight
653,sol_beton_poli,Sol béton poli (meulage + cire),m2,30.00,55.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,sol_beton_poli
381,pose_resine_sol,Sol résine (application),m2,58.00,90.00,122.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_resine_sol
492,isolation_combles_soufflage,Soufflage combles (MO),m2,14.00,22.00,30.00,0.00,0.00,0.00,null,null,0,seed_manual,RGE,true,"[""combles""]",isolation
589,soufflage_laine_combles_perdus,Soufflage laine soufflée combles perdus,m2,20.00,35.00,56.00,0.00,0.00,0.00,null,null,0,seed_manual,RGE,true,"[""combles""]",soufflage_laine
499,pose_sous_couche_sol,Sous-couche sol (pose),m2,4.00,8.00,12.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_sous_couche_sol
487,pose_store_banne_global,Store banne (fourni+posé),forfait,0.00,0.00,0.00,1610.00,2300.00,2990.00,null,null,0,seed_manual,null,false,null,pose_store_banne_global
663,store_coffre_motorise,Store banne coffre motorisé (fourni+posé),unité,1200.00,2100.00,3800.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,store_coffre_motorise
850,store_exterieur_banne,Store extérieur banne (fourni+posé),unite,800.00,1500.00,3000.00,0.00,0.00,0.00,null,null,0,seed_manual,L=3m motorisé,true,"[""exterieur""]",store
857,stuc_venitien,Stuc vénitien (fourni+posé),m2,60.00,100.00,160.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,stuc_venitien
717,surelevation_maison,Surélévation maison,m2,1200.00,2300.00,3800.00,0.00,0.00,0.00,null,null,0,seed_manual,Surface créée,false,null,surelevation_maison
620,alarme_intrusion_filaire,Système alarme intrusion filaire (fourni+posé),forfait,0.00,0.00,0.00,1400.00,2600.00,4800.00,null,null,0,seed_manual,Base,false,null,alarme_intrusion_filaire
619,alarme_intrusion_sans_fil,Système alarme intrusion sans fil (fourni+posé),forfait,0.00,0.00,0.00,900.00,1650.00,3100.00,null,null,0,seed_manual,Base,false,null,alarme_intrusion_sans_fil
675,arrosage_automatique_gazon,Système arrosage automatique gazon,forfait,0.00,0.00,0.00,1000.00,1900.00,3800.00,null,null,0,seed_manual,Base,false,null,arrosage_automatique_gazon
832,systeme_controle_acces,Système contrôle d'accès badge/code,unite,600.00,1200.00,2500.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,systeme_controle_acces
726,etancheite_sdb,Système étanchéité salle de bains (SPEC),m2,15.00,28.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,"Fourniture seule : membrane, primaire, bande. Weber, Schluter ou équivalent",true,"[""sdb""]",etancheite
822,tableau_electrique_neuf,Tableau électrique neuf (fourni+posé),unite,600.00,1100.00,2000.00,0.00,0.00,0.00,null,null,0,seed_manual,Jusqu'à 12 circuits,false,null,tableau_electrique_neuf
515,tableau_electrique_piscine,Tableau électrique piscine (fourniture + pose),forfait,0.00,0.00,0.00,300.00,600.00,1200.00,null,null,0,seed_manual,Base,false,null,tableau_electrique_piscine
858,tadelakt_mur,Tadelakt mur (fourni+posé),m2,70.00,120.00,190.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,tadelakt_mur
103,jardin_taille_haie,Taille de haie,ml,5.00,12.00,25.00,0.00,0.00,0.00,null,null,0,seed_manual,Évacuation en sus,false,null,jardin_taille_haie
215,terrasse_bois,Terrasse bois,m2,45.00,80.00,140.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,terrasse_bois
872,terrasse_bois_composite,Terrasse bois composite (fourni+posé),m2,50.00,90.00,150.00,0.00,0.00,0.00,null,null,0,seed_manual,Ep. 23 mm,false,null,terrasse_bois_composite
672,terrasse_carrelage_exterieur,Terrasse carrelage extérieur grand format,m2,55.00,92.00,148.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""exterieur""]",terrasse_carrelage
307,terrasse_composite,Terrasse composite,m2,77.00,110.00,143.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,terrasse_composite
671,terrasse_composite_pose,Terrasse composite lames (fourni+posé),m2,45.00,78.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,terrasse_composite_pose
216,terrasse_dalle,Terrasse dalles,m2,35.00,70.00,130.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,terrasse_dalle
217,terrassement,Terrassement (léger),m3,30.00,55.00,100.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,terrassement
755,terrassement_fouilles,Terrassement fouilles en rigole,m3,25.00,45.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,Base mécanisé,false,null,terrassement_fouilles
866,terrassement_jardin,Terrassement jardin / nivellement terrain,m2,10.00,18.00,30.00,0.00,0.00,0.00,null,null,0,seed_manual,Base mécanisé,true,"[""exterieur""]",terrassement
245,terrassement_piscine,Terrassement piscine (excavation),m3,22.00,45.00,68.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon accès/sol,false,null,terrassement_piscine
963,anc_terrassement_fouilles,Terrassement spécifique ANC (fouilles cuve + tranchées épandage),forfait,0.00,0.00,0.00,2200.00,3500.00,5500.00,null,null,0,seed_manual,Évacuation terres incluse. Hors rocher.,false,null,null
836,terrazzo_sol,Terrazzo sol (fourni+posé),m2,90.00,145.00,220.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,terrazzo_sol
504,piscine_test_eau,Test eau piscine + conseil,forfait,0.00,0.00,0.00,30.00,60.00,90.00,null,null,0,seed_manual,Entretien,false,null,piscine_test_eau
219,tirage_ligne,Tirage ligne dédiée (four/LL),unité,90.00,170.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Tableau accessible,false,null,tirage_ligne
861,toile_de_verre_peinture,Toile de verre + peinture (fourni+posé),m2,15.00,28.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,toile_de_verre_peinture
222,toiture_demoussage,Toiture - démoussage + traitement,m2,12.00,22.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,Hydrofuge en sus,false,null,toiture_demoussage
223,toiture_nettoyage,Toiture - nettoyage,m2,8.00,15.00,30.00,0.00,0.00,0.00,null,null,0,seed_manual,Démoussage simple,false,null,toiture_nettoyage
221,toiture,Toiture - réfection complète,m2,100.00,160.00,260.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,toiture
224,toiture_reparation,Toiture - réparation,forfait,0.00,0.00,0.00,250.00,600.00,1500.00,null,null,0,seed_manual,null,false,null,toiture_reparation
541,toiture_vegetalisee_extensive,Toiture végétalisée extensive,m2,60.00,100.00,155.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors structure renforce,false,null,toiture_vegetalisee_extensive
643,anti_humidite_produit_murs,Traitement anti-humidité produit injectés murs,m2,12.00,24.00,42.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,anti_humidite_produit_murs
514,traitement_automatique_piscine,Traitement automatique piscine (régulateur pH/chlore),forfait,0.00,0.00,0.00,1200.00,2800.00,5000.00,null,null,0,seed_manual,Base,false,null,traitement_automatique_piscine
266,traitement_charpente_curatif,Traitement charpente (curatif),m2,27.00,45.00,63.00,0.00,0.00,0.00,null,null,0,seed_manual,Xylophages,false,null,traitement_charpente_curatif
265,charpente_traitement,Traitement charpente (préventif),m2,15.00,25.00,35.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon accessibilité,false,null,charpente_traitement
225,traitement_humidite,Traitement humidité (localisé),forfait,0.00,0.00,0.00,250.00,700.00,2000.00,null,null,0,seed_manual,Diagnostic conseillé,false,null,traitement_humidite
413,traitement_humidite_injection,Traitement humidité par injection,ml,42.00,65.00,88.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,traitement_humidite_injection
542,traitement_hydrofuge_toiture,Traitement hydrofuge / imperméabilisant toiture,m2,8.00,15.00,26.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,traitement_hydrofuge_toiture
842,traitement_parquet_vitrification,Traitement parquet vitrification,m2,10.00,18.00,28.00,0.00,0.00,0.00,null,null,0,seed_manual,Ponçage + 2 couches,false,null,traitement_parquet_vitrification
804,traitement_pont_thermique,Traitement pont thermique (rupture de pont),ml,25.00,45.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,traitement_pont_thermique
569,bain_douche_conversion,Transformation baignoire en douche italienne,forfait,0.00,0.00,0.00,800.00,1600.00,3000.00,null,null,0,seed_manual,Hors carrelage neuf,false,null,bain_douche_conversion
609,tubage_cheminee_inox,Tubage cheminée flexible inox,ml,45.00,78.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,Flexible ou rigide,false,null,tubage_cheminee_inox
519,tubage_conduit_cheminee,Tubage conduit cheminée (fourniture + pose),ml,80.00,150.00,280.00,200.00,400.00,800.00,null,null,0,seed_manual,Inox double peau,false,null,tubage_conduit_cheminee
814,conduit_de_fumee_tubage,Tubage conduit de fumée inox,ml,80.00,130.00,200.00,0.00,0.00,0.00,null,null,0,seed_manual,Ø 150 mm,false,null,conduit_de_fumee_tubage
437,vasque_fourniture_pose,Vasque (fourni+posé),forfait,0.00,0.00,0.00,292.00,450.00,608.00,null,null,0,seed_manual,Selon gamme,false,null,vasque_fourniture_pose
738,velux_pose,Velux / fenêtre de toit (fourni+posé),unite,350.00,550.00,850.00,0.00,0.00,0.00,null,null,0,seed_manual,Standard GGL/GGU,false,null,velux_pose
539,velux_fourniture_pose,Velux fourni + posé (GGL/GGU standard),unité,900.00,1400.00,2200.00,0.00,0.00,0.00,null,null,0,seed_manual,Fourniture incluse,false,null,velux_fourniture_pose
422,pose_velux_fourniture_pose,Velux fourni+posé,unité,910.00,1400.00,1890.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_velux_fourniture_pose
787,ventilation_hotte_conduit,Ventilation hotte par conduit,unite,200.00,350.00,600.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors hotte,false,null,ventilation_hotte_conduit
665,veranda_alu_creation,Véranda aluminium création,m2,500.00,820.00,1350.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,veranda_alu_creation
791,verriere_cuisine,Verrière cuisine / cloison vitrée (fourni+posé),m2,250.00,450.00,750.00,0.00,0.00,0.00,null,null,0,seed_manual,Acier + verre,true,"[""cuisine""]",verriere
883,verriere_interieure,Verrière intérieure (fourni+posé),m2,250.00,450.00,750.00,0.00,0.00,0.00,null,null,0,seed_manual,Acier + verre,false,null,verriere_interieure
722,vidange_fosse_septique,Vidange fosse septique,forfait,0.00,0.00,0.00,150.00,295.00,520.00,null,null,0,seed_manual,Base,false,null,vidange_fosse_septique
295,interphone_video,Visiophone (pose),forfait,0.00,0.00,0.00,270.00,450.00,630.00,null,null,0,seed_manual,Hors matériel,false,null,interphone_video
228,vmc_double_flux,VMC double flux,forfait,0.00,0.00,0.00,2500.00,4000.00,6500.00,null,null,0,seed_manual,RGE,false,null,vmc_double_flux
344,pose_vmc_hygro_b_chantier_difficile,VMC hygro B (chantier difficile),forfait,0.00,0.00,0.00,1098.00,1690.00,2282.00,null,null,0,seed_manual,Estimation,false,null,pose_vmc_hygro_b_chantier_difficile
342,pose_vmc_hygro_b_complexe,VMC hygro B (complexe),forfait,0.00,0.00,0.00,1056.00,1625.00,2194.00,null,null,0,seed_manual,Estimation,false,null,pose_vmc_hygro_b_complexe
341,pose_vmc_hygro_b_standard,VMC hygro B (standard),forfait,0.00,0.00,0.00,845.00,1300.00,1755.00,null,null,0,seed_manual,Estimation,false,null,pose_vmc_hygro_b_standard
343,pose_vmc_hygro_b_urgence,VMC hygro B (urgence),forfait,0.00,0.00,0.00,1141.00,1755.00,2369.00,null,null,0,seed_manual,Estimation,false,null,pose_vmc_hygro_b_urgence
775,ventilation_vmc_sdb,VMC SDB simple flux (fourni+posé),unite,350.00,600.00,1000.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors réseau gainerie,true,"[""sdb""]",ventilation_vmc
230,vmc_simple_flux,VMC simple flux,forfait,0.00,0.00,0.00,600.00,900.00,1400.00,null,null,0,seed_manual,RGE,false,null,vmc_simple_flux
660,volet_alu_battant_fourniture,Volet aluminium battant (fourni+posé),unité,350.00,600.00,980.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_alu_battant_fourniture
852,volet_battant_bois,Volet battant bois (fourni+posé),unite,300.00,550.00,950.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_battant_bois
279,volet_battant_fourniture_pose,Volet battant fourni+posé,unité,364.00,520.00,676.00,0.00,0.00,0.00,null,null,0,seed_manual,Selon modèle,false,null,volet_battant_fourniture_pose
659,volet_bois_battant_fourniture,Volet bois battant (fourni+posé),unité,250.00,430.00,700.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_bois_battant_fourniture
506,volet_roulant_fourniture_pose,Volet roulant (fourni+pose),unité,500.00,950.00,1600.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_roulant_fourniture_pose
851,volet_roulant_electrique,Volet roulant électrique (fourni+posé),unite,500.00,900.00,1600.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,volet_roulant_electrique
251,volet_roulant_piscine,Volet roulant piscine (fourni+posé),forfait,0.00,0.00,0.00,6375.00,8500.00,10625.00,null,null,0,seed_manual,Selon dimensions,false,null,volet_roulant_piscine
442,wc_fourniture_pose,WC (fourni+posé),forfait,0.00,0.00,0.00,292.00,450.00,608.00,null,null,0,seed_manual,Selon gamme,false,null,wc_fourniture_pose
767,wc_suspendu_bati,WC suspendu + bâti-support (fourni+posé),unite,500.00,900.00,1600.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors carrelage,false,null,wc_suspendu_bati
433,pose_wc_suspendu_global,WC suspendu global incl. maçonnerie (fourni+posé),forfait,0.00,0.00,0.00,845.00,1300.00,1755.00,null,null,0,seed_manual,Estimation,true,"[""wc""]",pose
443,wc_suspendu_fourniture_pose,WC suspendu simple (fourni+posé),forfait,0.00,0.00,0.00,488.00,750.00,1013.00,null,null,0,seed_manual,Selon gamme,false,null,wc_suspendu_fourniture_pose
743,zinguerie_noue,Zinguerie — noue zinc,ml,55.00,85.00,125.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,zinguerie_noue
